acc,loss,val_acc,val_loss
0.5915841460227966,0.6804981231689453,0.929411768913269,0.6131970286369324
0.5878713130950928,0.6684919595718384,0.929411768913269,0.600387692451477
0.6225247383117676,0.6599781513214111,0.929411768913269,0.5621267557144165
0.6386138796806335,0.6497751474380493,0.929411768913269,0.5468428134918213
0.6311880946159363,0.6535556316375732,0.929411768913269,0.5736861228942871
0.6534653306007385,0.6440776586532593,0.929411768913269,0.5146281719207764
0.6423267126083374,0.6385751366615295,0.929411768913269,0.5305302143096924
0.6732673048973083,0.6126022934913635,0.929411768913269,0.5768702626228333
0.6757425665855408,0.5829598307609558,0.929411768913269,0.5336360931396484
0.6943069100379944,0.5576885342597961,0.929411768913269,0.5704858899116516
0.6856435537338257,0.5561084747314453,0.929411768913269,0.582788348197937
0.6992574334144592,0.5344829559326172,0.929411768913269,0.5332273840904236
0.7029703259468079,0.5198713541030884,0.929411768913269,0.5384533405303955
0.7128713130950928,0.5189931392669678,0.929411768913269,0.5136162042617798
0.7240098714828491,0.5168497562408447,0.929411768913269,0.5117068886756897
0.7264851331710815,0.511495053768158,0.929411768913269,0.4724724292755127
0.7376237511634827,0.48812493681907654,0.929411768913269,0.5146371722221375
0.7376237511634827,0.4924221336841583,0.929411768913269,0.5221283435821533
0.7735148668289185,0.4818772077560425,0.929411768913269,0.5178996324539185
0.7660890817642212,0.4737112522125244,0.929411768913269,0.5399552583694458
0.7648515105247498,0.4618408679962158,0.929411768913269,0.5251778364181519
0.7759901285171509,0.449722558259964,0.929411768913269,0.4814843237400055
0.780940592288971,0.4450724422931671,0.929411768913269,0.4565965533256531
0.771039605140686,0.4527510106563568,0.8705882430076599,0.5515888929367065
0.7883663177490234,0.42543792724609375,0.8823529481887817,0.5086826086044312
0.7834158539772034,0.44420328736305237,0.929411768913269,0.4666347801685333
0.7871286869049072,0.4266611337661743,0.929411768913269,0.43398818373680115
0.8007425665855408,0.41934603452682495,0.929411768913269,0.5212017893791199
0.8056930899620056,0.3981296718120575,0.929411768913269,0.4332074224948883
0.8205445408821106,0.39150524139404297,0.929411768913269,0.45456933975219727
0.8081682920455933,0.3962971866130829,0.929411768913269,0.48414069414138794
0.8131188154220581,0.373471200466156,0.929411768913269,0.49060919880867004
0.8254950642585754,0.3702751398086548,0.929411768913269,0.44525864720344543
0.844059407711029,0.37547144293785095,0.929411768913269,0.4479025900363922
0.8452970385551453,0.3807215690612793,0.929411768913269,0.4268132746219635
0.8452970385551453,0.35090935230255127,0.929411768913269,0.41834208369255066
0.8428217768669128,0.34420591592788696,0.929411768913269,0.4011231064796448
0.8403465151786804,0.34751245379447937,0.929411768913269,0.4263755679130554
0.8613861203193665,0.346947580575943,0.929411768913269,0.4026951193809509
0.8378713130950928,0.34968945384025574,0.9058823585510254,0.41224849224090576
0.8675742745399475,0.319638192653656,0.929411768913269,0.3817870318889618
0.875,0.3258175849914551,0.9176470637321472,0.37017422914505005
0.8626237511634827,0.32169708609580994,0.9176470637321472,0.38814783096313477
0.8502475023269653,0.32231250405311584,0.8823529481887817,0.4009284973144531
0.875,0.31584784388542175,0.8352941274642944,0.4683615267276764
0.8663366436958313,0.3080807626247406,0.8705882430076599,0.4080222547054291
0.8613861203193665,0.3055945336818695,0.8941176533699036,0.3608225882053375
0.8576732873916626,0.3097223937511444,0.8352941274642944,0.4187994599342346
0.8601484894752502,0.3067083954811096,0.8823529481887817,0.3757414221763611
0.853960394859314,0.3106253147125244,0.9058823585510254,0.36917299032211304
0.8873762488365173,0.29460465908050537,0.8705882430076599,0.3769540786743164
0.8725247383117676,0.2889634370803833,0.8352941274642944,0.4041869342327118
0.8638613820075989,0.3122173249721527,0.8352941274642944,0.39778128266334534
0.8849009871482849,0.2878290116786957,0.8352941274642944,0.42246147990226746
0.8737623691558838,0.29056403040885925,0.8352941274642944,0.42234888672828674
0.875,0.2889447808265686,0.8352941274642944,0.3916081488132477
0.8898515105247498,0.27986571192741394,0.8352941274642944,0.42161133885383606
0.8910890817642212,0.287634015083313,0.8352941274642944,0.3922378122806549
0.9022276997566223,0.26615074276924133,0.8588235378265381,0.3851044476032257
0.8824257254600525,0.27082380652427673,0.8705882430076599,0.3812814950942993
0.8849009871482849,0.27354082465171814,0.8352941274642944,0.41974133253097534
0.8799505233764648,0.2781837582588196,0.8352941274642944,0.3906785547733307
0.8873762488365173,0.26377400755882263,0.8235294222831726,0.42764559388160706
0.8787128925323486,0.2676325738430023,0.8352941274642944,0.405780166387558
0.8948019742965698,0.2615557909011841,0.8352941274642944,0.4069138169288635
0.8873762488365173,0.26316288113594055,0.8117647171020508,0.4381609857082367
0.8910890817642212,0.2505337595939636,0.8235294222831726,0.4255806505680084
0.8824257254600525,0.25785839557647705,0.8117647171020508,0.44648492336273193
0.8886138796806335,0.2513543367385864,0.8352941274642944,0.4143116772174835
0.8861386179924011,0.24979649484157562,0.8235294222831726,0.43923500180244446
0.9034653306007385,0.24306020140647888,0.8235294222831726,0.44526639580726624
0.8849009871482849,0.265504390001297,0.8117647171020508,0.44827812910079956
0.8873762488365173,0.24932456016540527,0.7882353067398071,0.48146316409111023
0.9047029614448547,0.22774626314640045,0.8352941274642944,0.43365851044654846
0.9009901285171509,0.2394752949476242,0.8352941274642944,0.4115365445613861
0.8910890817642212,0.24172335863113403,0.8352941274642944,0.4274148941040039
0.8849009871482849,0.24713349342346191,0.8352941274642944,0.44408702850341797
0.9158415794372559,0.2252146452665329,0.8352941274642944,0.41225212812423706
0.9022276997566223,0.23080283403396606,0.8588235378265381,0.445663720369339
0.9084158539772034,0.23129859566688538,0.8352941274642944,0.43322479724884033
