acc,loss,val_acc,val_loss
0.5722679495811462,0.6862974166870117,0.8723404407501221,0.6278026103973389
0.6321974396705627,0.6537739634513855,0.8723404407501221,0.5706999897956848
0.7097532153129578,0.6363776326179504,0.8723404407501221,0.5388064980506897
0.7215040922164917,0.6239027976989746,0.8723404407501221,0.5387421250343323
0.7508813142776489,0.6126728057861328,0.8723404407501221,0.5184274911880493
0.7508813142776489,0.6087071299552917,0.8723404407501221,0.5094034075737
0.7532314658164978,0.5895488858222961,0.8723404407501221,0.4969502389431
0.7673325538635254,0.5724233984947205,0.8723404407501221,0.4821610152721405
0.7649824023246765,0.5523660778999329,0.8723404407501221,0.47624969482421875
0.7638072967529297,0.5402083396911621,0.8723404407501221,0.4572049379348755
0.760282039642334,0.5333935022354126,0.8723404407501221,0.45106473565101624
0.7626321911811829,0.5251539349555969,0.8723404407501221,0.46336185932159424
0.7673325538635254,0.5196439623832703,0.8723404407501221,0.4428149163722992
0.77320796251297,0.5094542503356934,0.8723404407501221,0.442862868309021
0.77320796251297,0.5018602013587952,0.8723404407501221,0.4245258867740631
0.77320796251297,0.4991845488548279,0.8723404407501221,0.43656206130981445
0.7802585363388062,0.49504944682121277,0.8723404407501221,0.46153345704078674
0.7743830680847168,0.4975755214691162,0.8723404407501221,0.4064357876777649
0.7755581736564636,0.48129135370254517,0.8723404407501221,0.4148843288421631
0.7790834307670593,0.47940927743911743,0.8723404407501221,0.3977949619293213
0.7743830680847168,0.47270676493644714,0.8723404407501221,0.3735418915748596
0.77320796251297,0.46467581391334534,0.8723404407501221,0.3437121510505676
0.7755581736564636,0.45008501410484314,0.8723404407501221,0.31707659363746643
0.7720329165458679,0.4397623538970947,0.8723404407501221,0.3557538092136383
0.7755581736564636,0.4323030412197113,0.8723404407501221,0.3416002094745636
0.7720329165458679,0.42266127467155457,0.8723404407501221,0.3722943365573883
0.77320796251297,0.41966578364372253,0.8723404407501221,0.3124074637889862
0.7743830680847168,0.4147146940231323,0.8723404407501221,0.31362250447273254
0.7720329165458679,0.41477644443511963,0.8723404407501221,0.33179017901420593
0.77320796251297,0.41275885701179504,0.8723404407501221,0.3025522232055664
0.7720329165458679,0.4100550413131714,0.8723404407501221,0.34531423449516296
0.7720329165458679,0.4168120324611664,0.8723404407501221,0.3888658881187439
0.7720329165458679,0.40997204184532166,0.8723404407501221,0.34670883417129517
0.7720329165458679,0.4056412875652313,0.8723404407501221,0.37453898787498474
0.7743830680847168,0.40433406829833984,0.8723404407501221,0.35832974314689636
0.7755581736564636,0.40443116426467896,0.8723404407501221,0.3794614374637604
0.7720329165458679,0.40450015664100647,0.8723404407501221,0.36792343854904175
0.77320796251297,0.40684840083122253,0.8723404407501221,0.3513553738594055
0.77320796251297,0.40811634063720703,0.8723404407501221,0.3517678380012512
0.77320796251297,0.3978061378002167,0.8723404407501221,0.4074673056602478
0.7743830680847168,0.4043480455875397,0.8723404407501221,0.36285048723220825
0.7720329165458679,0.398624986410141,0.8723404407501221,0.3455235958099365
0.7755581736564636,0.3963451385498047,0.8723404407501221,0.40139883756637573
0.7743830680847168,0.3937099874019623,0.8723404407501221,0.3518674671649933
0.77320796251297,0.39843836426734924,0.8723404407501221,0.39118891954421997
0.77320796251297,0.3929685354232788,0.8723404407501221,0.3742044270038605
0.77320796251297,0.3955359160900116,0.8723404407501221,0.36851397156715393
0.7743830680847168,0.395089328289032,0.8723404407501221,0.37857764959335327
0.7790834307670593,0.38916292786598206,0.8723404407501221,0.37550005316734314
0.7720329165458679,0.38368433713912964,0.8723404407501221,0.3906494379043579
0.7779083251953125,0.3881099224090576,0.8723404407501221,0.37769994139671326
0.7790834307670593,0.3868609666824341,0.8085106611251831,0.42304766178131104
0.7990599274635315,0.3810800313949585,0.8085106611251831,0.39905181527137756
0.7931844592094421,0.37623658776283264,0.7659574747085571,0.39641955494880676
0.8166862726211548,0.3747004568576813,0.7234042286872864,0.40044769644737244
0.8108108043670654,0.3731398284435272,0.7021276354789734,0.4239189922809601
0.8225616812705994,0.3778684437274933,0.6808510422706604,0.42546722292900085
0.803760290145874,0.3676835000514984,0.6382978558540344,0.46429237723350525
0.8190364241600037,0.3685920834541321,0.6595744490623474,0.4176313877105713
0.8272620439529419,0.3576594293117523,0.6595744490623474,0.46608737111091614
0.8307873010635376,0.3647715449333191,0.7234042286872864,0.4231380820274353
0.8343125581741333,0.35222771763801575,0.6382978558540344,0.5128237009048462
0.8390129208564758,0.35709327459335327,0.7021276354789734,0.47017577290534973
0.8343125581741333,0.3505445122718811,0.6808510422706604,0.44384273886680603
0.8296121954917908,0.3561660945415497,0.7021276354789734,0.42827704548835754
0.8354876637458801,0.35235655307769775,0.6382978558540344,0.5658964514732361
0.8307873010635376,0.3474327325820923,0.6595744490623474,0.5218586921691895
0.8472385406494141,0.34845325350761414,0.5957446694374084,0.5856274366378784
0.8354876637458801,0.3373883366584778,0.6595744490623474,0.539064884185791
0.8484136462211609,0.3407350778579712,0.6382978558540344,0.5765016078948975
0.837837815284729,0.33404648303985596,0.6170212626457214,0.6577896475791931
